"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"Cer_02",0.0437146993486683,-0.14158739762936,0.229016796326696,0.112366397794392,0.474843338879943,0.637141961040363,0.999894227787678,-4.74700290301073,0.0437146993486683,0.637141961040363,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/16:0)","HMDB04949","C00195","Sphingolipids","ns"
"Cer_03",-0.030815507648494,-0.35380417368153,0.292173158384542,0.130054851883369,-0.19203714118446,0.848557058916758,0.999894227787678,-4.77702699836354,-0.030815507648494,0.848557058916758,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/20:0)","HMDB04951","C00195","Sphingolipids","ns"
"Cer_05",-0.0260864450923707,-0.338076973230085,0.285904083045343,-0.269928481379251,-0.168297118031166,0.867086212133778,0.999894227787678,-4.77839373073748,-0.0260864450923707,0.867086212133778,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/22:0)","HMDB04952","C00195","Sphingolipids","ns"
"Cer_06",0.0325829879720149,-0.228927095933493,0.294093071877523,0.309398754781816,0.250787367291949,0.803093635066307,0.999894227787678,-4.77287302836586,0.0325829879720149,0.803093635066307,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(40:2)",NA,NA,"Sphingolipids","ns"
"Cer_07",0.00159720111219047,-0.29185032661778,0.295044728842161,-0.462726684165012,0.0109555033821606,0.991306251963733,0.999894227787678,-4.78290291580336,0.00159720111219047,0.991306251963733,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/23:0)","HMDB00950",NA,"Sphingolipids","ns"
"Cer_09",-0.0396093457808827,-0.337013496653603,0.257794805091837,-0.478476176725556,-0.268073467502552,0.78983941262689,0.999894227787678,-4.77144185512271,-0.0396093457808827,0.78983941262689,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/24:0)","HMDB04956","C00195","Sphingolipids","ns"
"Cer_10_Cer_11",-0.0029935901500594,-0.262348482221055,0.256361301920936,-0.228841464047649,-0.023232774932277,0.981564931420207,0.999894227787678,-4.78283577463722,-0.0029935901500594,0.981564931420207,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/24:1)+Cer(d18:2/24:0)",NA,NA,"Sphingolipids","ns"
"Cer_12",0.0201968526809259,-0.248496044388047,0.288889749749899,0.0604297095657884,0.151297133545922,0.880401889112943,0.999894227787678,-4.77926200198689,0.0201968526809259,0.880401889112943,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(42:3)",NA,NA,"Sphingolipids","ns"
"Cer_13",-0.0578684665532934,-0.350038839905093,0.234301906798507,0.219987064844563,-0.398665805679421,0.69198123960824,0.999894227787678,-4.75757250768228,-0.0578684665532934,0.69198123960824,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/18:0)","HMDB04950","C00195","Sphingolipids","ns"
"Cer_14",0.0928739718238981,-0.303080072229098,0.488828015876894,0.983870893792072,0.472120027994715,0.639069767986284,0.999894227787678,-4.74741205820105,0.0928739718238981,0.639069767986284,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(43:1)","HMDB04957","C00195","Sphingolipids","ns"
"Cer_15",-0.0986006683560206,-0.41089770680435,0.213696370092309,-0.169437876030935,-0.635499453324575,0.528246853240257,0.999894227787678,-4.71879429400766,-0.0986006683560206,0.528246853240257,0.999894227787678,"HIPE","Sphingolipids","Ceramides","Cer(d18:1/25:0)","HMDB04957","C00195","Sphingolipids","ns"
"Cho_01",0.0374760923744823,-0.0658560880819223,0.140808272830887,-0.0249203800406949,0.729998378329306,0.469086929002695,0.999894227787678,-4.69850259513895,0.0374760923744823,0.469086929002695,0.999894227787678,"HIPE","Sterols","Cholesterol and derivatives","Cholesterol","HMDB00067","C00187","Sterols","ns"
"ChoE_03",0.107033668018114,-0.081452984465871,0.2955203205021,-0.127668410224481,1.14299148678125,0.258947082008933,0.999894227787678,-4.57882404669693,0.107033668018114,0.258947082008933,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(16:0)","HMDB00885","C11251","Sterols","ns"
"ChoE_04",0.155461817061997,-0.227692694609856,0.53861632873385,-0.0428519323109293,0.816682000677953,0.418313239694311,0.999894227787678,-4.6775196128834,0.155461817061997,0.418313239694311,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(16:1)","HMDB00658","C02530","Sterols","ns"
"ChoE_06",-0.0919836682684737,-0.321095515830324,0.137128179293376,0.239468466780287,-0.808102342829155,0.423184801936449,0.999894227787678,-4.67969657442559,-0.0919836682684737,0.423184801936449,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(18:0)","HMDB10368","C02530","Sterols","ns"
"ChoE_09",0.111179832066451,-0.186094711189595,0.408454375322496,-0.659046822506101,0.752785909572683,0.455408059271477,0.999894227787678,-4.69320482666026,0.111179832066451,0.455408059271477,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(18:3)","HMDB10370","C02530","Sterols","ns"
"ChoE_11",0.135972556408917,-0.230149894067831,0.502095006885664,-0.199500960631671,0.747529077547106,0.458542895336364,0.999894227787678,-4.69444083225259,0.135972556408917,0.458542895336364,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(20:3)","HMDB10373",NA,"Sterols","ns"
"ChoE_14",0.191041774999479,-0.132119274893018,0.514202824891976,-0.282728960095486,1.18990563844103,0.240179377361504,0.999894227787678,-4.56215753885524,0.191041774999479,0.240179377361504,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(22:4)","HMDB06729","C02530","Sterols","ns"
"ChoE_15",0.174251328423424,-0.0993739451849977,0.447876602031846,-0.0642055779300204,1.28180829325871,0.206323262498178,0.999894227787678,-4.52777263768241,0.174251328423424,0.206323262498178,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(22:5)","HMDB10375",NA,"Sterols","ns"
"ChoE_18",0.14101520878961,-0.138064454334796,0.420094871914015,-0.335854594970085,1.01704683581746,0.314442627495819,0.999894227787678,-4.62053505822466,0.14101520878961,0.314442627495819,0.999894227787678,"HIPE","Sterols","Cholesteryl Ester","ChoE(17:1)",NA,NA,"Sterols","ns"
"CMH_01",0.0173455577619667,-0.168748495532371,0.203439611056304,-0.174764728741038,0.18761128692724,0.852005232499106,0.999894227787678,-4.77729542207793,0.0173455577619667,0.852005232499106,0.999894227787678,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/16:0)","HMDB04971","C01190","Sphingolipids","ns"
"CMH_02",-0.0177600805250469,-0.267828288737839,0.232308127687745,-0.218959460999142,-0.142951802742056,0.886951638879432,0.999894227787678,-4.77965449243041,-0.0177600805250469,0.886951638879432,0.999894227787678,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/22:0)","HMDB04974","C01190","Sphingolipids","ns"
"CMH_03",-0.0195395519804322,-0.278272017608553,0.239192913647688,-0.635998658906589,-0.152008146224508,0.879844241648455,0.999894227787678,-4.77922753473053,-0.0195395519804322,0.879844241648455,0.999894227787678,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/24:0)","HMDB04978",NA,"Sphingolipids","ns"
"CMH_09",0.0175459306503541,-0.249998601810207,0.285090463110915,0.06388031700747,0.132002913438678,0.895556803284258,0.999894227787678,-4.78013571424881,0.0175459306503541,0.895556803284258,0.999894227787678,"HIPE","Sphingolipids","Monohexosylceramides","CMH(d18:1/23:0)",NA,NA,"Sphingolipids","ns"
"DAPC03",0.101318969328841,-0.057418070886184,0.260056009543867,-0.0197709249079008,1.28474126416654,0.205304879714949,0.999894227787678,-4.52663792569024,0.101318969328841,0.205304879714949,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/16:0)","HMDB00564","C00157","Glycerophospholipids","ns"
"DAPC04",0.141545697303177,-0.237252808997111,0.520344203603466,1.32618234072399,0.75212773326297,0.4557998696471,0.999894227787678,-4.69336003443044,0.141545697303177,0.4557998696471,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(32:1)",NA,NA,"Glycerophospholipids","ns"
"DAPC05",0.176871841228326,-0.106685928890701,0.460429611347352,1.22774929042801,1.25551045251716,0.215624137176262,0.999894227787678,-4.5378441858905,0.176871841228326,0.215624137176262,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(14:0/18:2)","HMDB07874","C00157","Glycerophospholipids","ns"
"DAPC06",-0.00889060269234105,-0.184707048206995,0.166925842822313,-0.725686519157751,-0.101782917508902,0.919370691626642,0.999894227787678,-4.78126526758772,-0.00889060269234105,0.919370691626642,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/18:0)","HMDB07970","C00157","Glycerophospholipids","ns"
"DAPC07",0.056149340243735,-0.132789337463987,0.245088017951457,0.230641034177871,0.598173231601737,0.552653827244308,0.999894227787678,-4.72605861374888,0.056149340243735,0.552653827244308,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/18:1)","HMDB07972","C00157","Glycerophospholipids","ns"
"DAPC09",0.238669069284049,-0.0848748676847158,0.562213006252814,0.768605634922284,1.48479351495173,0.144409090658797,0.999894227787678,-4.44394467946569,0.238669069284049,0.144409090658797,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(14:0/20:4)","HMDB07883","C00157","Glycerophospholipids","ns"
"DAPC11",-0.131142701511149,-0.374791776407216,0.112506373384917,0.10910139769108,-1.08338432412333,0.284275373678506,0.999894227787678,-4.5991205554976,-0.131142701511149,0.284275373678506,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/18:1)","HMDB08038","C00157","Glycerophospholipids","ns"
"DAPC12",-0.0562215282743828,-0.195068635141178,0.0826255785924129,0.179329201749495,-0.815021377821341,0.419253477462336,0.999894227787678,-4.67794267982955,-0.0562215282743828,0.419253477462336,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/18:2)","HMDB08039","C00157","Glycerophospholipids","ns"
"DAPC13",-0.104838858840793,-0.41040503631421,0.200727318632624,-0.336752644601934,-0.690589851621939,0.493288097688968,0.999894227787678,-4.70729449856092,-0.104838858840793,0.493288097688968,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:2/18:2)","HMDB08138","C00157","Glycerophospholipids","ns"
"DAPC14",0.0819179147298564,-0.0823918397786181,0.246227669238331,-0.00296445626315071,1.00350312686211,0.32085989393259,0.999894227787678,-4.62475344462475,0.0819179147298564,0.32085989393259,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/20:4)","HMDB07982","C00157","Glycerophospholipids","ns"
"DAPC15",0.118409443115203,-0.24695255808009,0.483771444310496,0.305543738538181,0.652328194246473,0.517431148390081,0.999894227787678,-4.71537956792561,0.118409443115203,0.517431148390081,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/20:5)","HMDB07984","C00157","Glycerophospholipids","ns"
"DAPC16",0.0304081316965521,-0.275322551248602,0.336138814641706,1.37332999017086,0.200195310174064,0.842208932604004,0.999894227787678,-4.77651585866448,0.0304081316965521,0.842208932604004,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:3/18:3)","HMDB08206","C00157","Glycerophospholipids","ns"
"DAPC17",-0.103554628903801,-0.33681361017364,0.129704352366039,0.167334481732338,-0.893581832288493,0.376189952810205,0.999894227787678,-4.65703476654355,-0.103554628903801,0.376189952810205,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(20:0/18:2)","HMDB08270","C00157","Glycerophospholipids","ns"
"DAPC18",-0.130210232331325,-0.405342831398851,0.1449223667362,0.586776330390423,-0.952590511519102,0.345768860990073,0.999894227787678,-4.64014014060676,-0.130210232331325,0.345768860990073,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/20:3)","HMDB08046","C00157","Glycerophospholipids","ns"
"DAPC19",-0.0185966217150072,-0.222275841711854,0.18508259828184,-0.0581640731787905,-0.183776730994629,0.854995093582101,0.999894227787678,-4.77752293695373,-0.0185966217150072,0.854995093582101,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/20:4)","HMDB08048","C00157","Glycerophospholipids","ns"
"DAPC20",0.0632933991236768,-0.142985145812213,0.269571944059567,-0.101450994042936,0.617600371791194,0.539879678878406,0.999894227787678,-4.72233109728095,0.0632933991236768,0.539879678878406,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(38:5)",NA,NA,"Glycerophospholipids","ns"
"DAPC21",0.0238346339937793,-0.212986965828828,0.260656233816387,0.700796972939102,0.202577107117133,0.840357557954476,0.999894227787678,-4.77636263183901,0.0238346339937793,0.840357557954476,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(38:5)",NA,NA,"Glycerophospholipids","ns"
"DAPC23",0.0481596648358101,-0.185565901118292,0.281885230789912,-0.23796879624894,0.414744298078868,0.680254076267032,0.999894227787678,-4.75549308510446,0.0481596648358101,0.680254076267032,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:2/20:4)","HMDB08147","C00157","Glycerophospholipids","ns"
"DAPC24",0.01352599581686,-0.163923409153163,0.190975400786882,0.559802932202764,0.153425620960688,0.878732699699873,0.999894227787678,-4.77915833942675,0.01352599581686,0.878732699699873,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/22:6)","HMDB07991","C00157","Glycerophospholipids","ns"
"DAPC26",-0.01850369483914,-0.343737634856677,0.306730245178397,0.063491156077138,-0.114515898618385,0.909326474176586,0.999894227787678,-4.78082490272586,-0.01850369483914,0.909326474176586,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/22:4)","HMDB08054","C00157","Glycerophospholipids","ns"
"DAPC27",-0.0588735081474038,-0.226892037658828,0.109145021364021,0.14822077256195,-0.705287073389023,0.484182426593045,0.999894227787678,-4.70407056452228,-0.0588735081474038,0.484182426593045,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(20:0/20:4)","HMDB08279","C00157","Glycerophospholipids","ns"
"DAPC28",-0.021473390026226,-0.287133815693125,0.244187035640673,0.896170073589109,-0.162696022802014,0.871469310558245,0.999894227787678,-4.77868998966283,-0.021473390026226,0.871469310558245,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(40:5)",NA,NA,"Glycerophospholipids","ns"
"DAPC29",0.00343442933272643,-0.248361456023137,0.25523031468859,0.257235178349829,0.0274542221842589,0.978216031822188,0.999894227787678,-4.78280154812236,0.00343442933272643,0.978216031822188,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/22:5)","HMDB08056","C00157","Glycerophospholipids","ns"
"DAPC30",-0.120814302451938,-0.356282989669357,0.114654384765481,0.930572517234069,-1.03273376522449,0.307119501223,0.999894227787678,-4.61558374562769,-0.120814302451938,0.307119501223,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/22:6)","HMDB08057","C00157","Glycerophospholipids","ns"
"DAPC32",-0.0437816241178141,-0.27387152863635,0.186308280400721,0.367591943398739,-0.382998869879533,0.703482110737578,0.999894227787678,-4.75952052656698,-0.0437816241178141,0.703482110737578,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:1/22:6)","HMDB08123","C00157","Glycerophospholipids","ns"
"DAPC34",-0.0507904925989703,-0.295200779048826,0.193619793850886,-0.175650764825991,-0.418279069472449,0.677686471303729,0.999894227787678,-4.75502504896297,-0.0507904925989703,0.677686471303729,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(40:8)",NA,NA,"Glycerophospholipids","ns"
"DAPC37",-0.0145587989952763,-0.254330123869025,0.225212525878473,-0.0598681092071312,-0.122216965165478,0.903258755250796,0.999894227787678,-4.78053342762241,-0.0145587989952763,0.903258755250796,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(22:4/20:4)","HMDB08640","C00157","Glycerophospholipids","ns"
"DAPC38",0.0473197390664913,-0.307967771674331,0.402607249807314,0.451347785781908,0.268080724325199,0.789833861279085,0.999894227787678,-4.77144123438339,0.0473197390664913,0.789833861279085,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:1/18:2)","HMDB08006","C00157","Glycerophospholipids","ns"
"DAPC39_DAPC40",0.190413660062691,-0.175009290169448,0.55583661029483,0.736749150733731,1.04883089017194,0.299727045576814,0.999894227787678,-4.61043025467405,0.190413660062691,0.299727045576814,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(34:3)",NA,NA,"Glycerophospholipids","ns"
"DAPC41_DAPC42",-0.0196951924328705,-0.216949366214797,0.177558981349056,0.173323723021017,-0.200972768589542,0.841604513317959,0.999894227787678,-4.77646604149706,-0.0196951924328705,0.841604513317959,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(36:3)",NA,NA,"Glycerophospholipids","ns"
"DAPC44",0.152272263348868,-0.210694396213231,0.515238922910967,0.0321055739453452,0.844417561400089,0.402799774574835,0.999894227787678,-4.67033262972483,0.152272263348868,0.402799774574835,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:1/20:4)",NA,NA,"Glycerophospholipids","ns"
"DAPC45",0.225156435002054,-0.0073258394938357,0.457638709497943,0.704403767698797,1.9493853865007,0.0573520913389869,0.999894227787678,-4.21456350337176,0.225156435002054,0.0573520913389869,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(31:0)",NA,NA,"Glycerophospholipids","ns"
"DAPC46",0.358808596797728,-0.19808106137017,0.915698254965627,1.64299856478694,1.29705369003077,0.201104435098743,0.999894227787678,-4.52186126125589,0.358808596797728,0.201104435098743,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(14:0/14:0)","HMDB07866","C00157","Glycerophospholipids","ns"
"DAPC47",0.337061934037347,-0.0864633182102683,0.760587186284963,1.46039950261188,1.60194851970086,0.11601098666448,0.999894227787678,-4.39084608184015,0.337061934037347,0.11601098666448,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(30:0)",NA,NA,"Glycerophospholipids","ns"
"DAPC51",-0.036708370441114,-0.250575634561273,0.177158893679045,-0.143672266376684,-0.345480850629238,0.731305440754697,0.999894227787678,-4.76387123344733,-0.036708370441114,0.731305440754697,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(40:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE03",-0.0558062010029477,-0.502800201430453,0.391187799424558,0.710707122281507,-0.251303722535915,0.802698271739572,0.999894227787678,-4.77283139342667,-0.0558062010029477,0.802698271739572,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(16:0/18:2)","HMDB08928","C00350","Glycerophospholipids","ns"
"DAPE04",0.167791920890889,-0.157811486484141,0.49339532826592,0.791848670781616,1.03725441764539,0.305030947046176,0.999894227787678,-4.61414388513711,0.167791920890889,0.305030947046176,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/17:0)",NA,NA,"Glycerophospholipids","ns"
"DAPE05",0.131127450185103,-0.164284016593383,0.42653891696359,0.942216814780576,0.893448359190205,0.376260644425919,0.999894227787678,-4.65707182952493,0.131127450185103,0.376260644425919,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(33:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE06",0.172595018146667,-0.0398283360246362,0.38501837231797,0.962421805167102,1.63541953896829,0.108776100572184,0.999894227787678,-4.37505059287756,0.172595018146667,0.108776100572184,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/18:2)","HMDB07940","C00157","Glycerophospholipids","ns"
"DAPE08",-0.0958363774986703,-0.436802204391707,0.245129449394366,0.310222944673164,-0.565747604307564,0.574310670343004,0.999894227787678,-4.73202147158467,-0.0958363774986703,0.574310670343004,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(16:0/20:4)","HMDB08937","C00350","Glycerophospholipids","ns"
"DAPE11",0.135265124026383,-0.179376776767567,0.449907024820333,1.17823920252469,0.865311481653382,0.391351503149836,0.999894227787678,-4.66476821481422,0.135265124026383,0.391351503149836,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE12",0.0568885768154178,-0.172619926048312,0.286397079679148,0.286081599677187,0.498918350074508,0.620210897328718,0.999894227787678,-4.74328523273678,0.0568885768154178,0.620210897328718,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/19:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE13",0.132393835147602,-0.116836853011311,0.381624523306515,1.04395305601284,1.06922581224722,0.290538187024738,0.999894227787678,-4.60379548945514,0.132393835147602,0.290538187024738,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:1/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE14",0.0336709916107581,-0.147330460167724,0.21467244338924,0.387308758140322,0.374435516692389,0.709798297997962,0.999894227787678,-4.76055263661005,0.0336709916107581,0.709798297997962,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE15",0.0147548376812854,-0.236496674373668,0.266006349736239,0.0195907780468229,0.118203120109159,0.90642058451951,0.999894227787678,-4.78068771008663,0.0147548376812854,0.90642058451951,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:1/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE17",0.193790857981386,-0.0622542236911517,0.449835939653924,0.721845138341044,1.52342134339973,0.134488703559078,0.999894227787678,-4.42680538376325,0.193790857981386,0.134488703559078,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/20:4)","HMDB07949","C00157","Glycerophospholipids","ns"
"DAPE18",-0.0476281313556423,-0.36955271755714,0.274296454845856,0.170102947834047,-0.297791697177691,0.767200951772761,0.999894227787678,-4.76875975204838,-0.0476281313556423,0.767200951772761,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(18:0/20:4)","HMDB09003","C00350","Glycerophospholipids","ns"
"DAPE21",-0.102520925993696,-0.488680384425422,0.28363853243803,0.892136573604344,-0.534378567898143,0.595649162812314,0.999894227787678,-4.73748102692687,-0.102520925993696,0.595649162812314,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(16:0/22:6)","HMDB08946","C00350","Glycerophospholipids","ns"
"DAPE23",-0.0629853761954782,-0.275544500228141,0.149573747837184,0.721618463923404,-0.596435059708436,0.553804170621121,0.999894227787678,-4.72638646671541,-0.0629853761954782,0.553804170621121,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(37:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE24",0.0624230173945638,-0.199211464882512,0.324057499671639,0.69613500456833,0.480234066480589,0.633333394227552,0.999894227787678,-4.7461861656063,0.0624230173945638,0.633333394227552,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(19:1/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE25",-0.0350849145447685,-0.282691499745178,0.212521670655641,0.516908085825142,-0.285207814439527,0.776763221654308,0.999894227787678,-4.76992964778656,-0.0350849145447685,0.776763221654308,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/20:3)",NA,NA,"Glycerophospholipids","ns"
"DAPE26",0.20558845950354,-0.118319840086441,0.529496759093522,1.02647236706555,1.27755570136146,0.207806564988073,0.999894227787678,-4.52941381677296,0.20558845950354,0.207806564988073,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"DAPE28",0.113843245561509,-0.190658458511913,0.418344949634931,0.294178380943565,0.752524648341685,0.455563563854286,0.999894227787678,-4.69326645152974,0.113843245561509,0.455563563854286,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(37:5)",NA,NA,"Glycerophospholipids","ns"
"DAPE30",0.0265409063827065,-0.264787431068544,0.317869243833957,1.60248636708977,0.183373345321528,0.855309745318346,0.999894227787678,-4.77754659851607,0.0265409063827065,0.855309745318346,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/22:6)","HMDB07958","C00157","Glycerophospholipids","ns"
"DAPE42",-0.21406741855764,-0.617234608304452,0.189099771189171,-0.366237707415895,-1.06873142304276,0.290758592404794,0.999894227787678,-4.60395770999107,-0.21406741855764,0.290758592404794,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(18:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPI01",-0.0545528757026526,-0.431954570375969,0.322848818970664,0.150442943240485,-0.290949082013487,0.772396099339292,0.999894227787678,-4.76940212061354,-0.0545528757026526,0.772396099339292,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(16:0/18:1)","HMDB09783","C00626","Glycerophospholipids","ns"
"DAPI02",-0.0888294088064115,-0.482662126441135,0.305003308828312,-0.159548543542337,-0.453991966240186,0.651966186438698,0.999894227787678,-4.75007662065827,-0.0888294088064115,0.651966186438698,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(16:0/18:2)","HMDB09784","C00626","Glycerophospholipids","ns"
"DAPI03",-0.387181493561015,-0.696900985840201,-0.0774620012818282,-0.499975082921844,-2.51622365270847,0.0154085222267624,0.999894227787678,-3.87523136569823,-0.387181493561015,0.0154085222267624,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/18:1)","HMDB09837","C00626","Glycerophospholipids","Glycerophospholipids"
"DAPI04",-0.105912453736798,-0.423830168667471,0.212005261193875,-0.467494912398453,-0.670556674627851,0.505850752233224,0.999894227787678,-4.71158329091346,-0.105912453736798,0.505850752233224,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/18:2)","HMDB09809","C00626","Glycerophospholipids","ns"
"DAPI05",-0.0354337570532867,-0.333586510972586,0.262718996866013,0.313650942416659,-0.239211231208497,0.812002788923566,0.999894227787678,-4.77377838360942,-0.0354337570532867,0.812002788923566,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/20:3)","HMDB09813","C00626","Glycerophospholipids","ns"
"DAPI06",0.0536307580435424,-0.292988305347183,0.400249821434267,0.321617635483505,0.311433035953779,0.756876380201976,0.999894227787678,-4.76743487788825,0.0536307580435424,0.756876380201976,0.999894227787678,"HIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/20:4)","HMDB09815","C00626","Glycerophospholipids","ns"
